ลำดับ,Username,ชื่อ-นามสกุล,วันเวลาที่เข้าสู่ระบบ,สถานะ,ช่องทาง
7543,numberone," ",19/07/2023 04:00:53,สำเร็จ,
7544,numberone," ",19/07/2023 04:00:28,สำเร็จ,
7545,numberone," ",19/07/2023 04:00:09,สำเร็จ,
7546,numberone," ",19/07/2023 03:59:06,สำเร็จ,
7547,numberone," ",19/07/2023 03:58:44,สำเร็จ,
7548,numberone," ",19/07/2023 03:58:04,สำเร็จ,
7549,numberone," ",19/07/2023 03:57:51,สำเร็จ,
7550,numberone," ",19/07/2023 03:57:50,สำเร็จ,
7551,numberone," ",19/07/2023 03:57:31,สำเร็จ,
7552,numberone,number one,19/07/2023 03:56:49,สำเร็จ,Portal สปส.
7553,numberone," ",19/07/2023 03:56:24,สำเร็จ,
7554,numberone," ",19/07/2023 03:56:23,สำเร็จ,
7555,numberone," ",19/07/2023 03:54:22,สำเร็จ,
7556,numberone," ",19/07/2023 03:54:21,สำเร็จ,
7557,numberone," ",19/07/2023 03:54:19,สำเร็จ,
7558,numberone,number one,19/07/2023 03:49:11,สำเร็จ,Portal สปส.
7559,numberone,number one,19/07/2023 03:45:25,สำเร็จ,Portal สปส.
7560,ggwp,man asdf1223,19/07/2023 03:44:50,สำเร็จ,Portal รพ.
7561,oper1,สมศรี ใจดี,19/07/2023 03:43:29,สำเร็จ,Portal รพ.
7562,numberone,number one,19/07/2023 03:43:21,สำเร็จ,Portal สปส.
7563,numberone,number one,19/07/2023 03:38:25,สำเร็จ,Portal สปส.
7564,numberone,number one,19/07/2023 03:35:37,สำเร็จ,Portal สปส.
7565,numberone,number one,19/07/2023 03:30:25,สำเร็จ,Portal สปส.
7566,numberone,number one,19/07/2023 03:30:01,สำเร็จ,Portal สปส.
7567,numberone,number one,19/07/2023 03:24:04,สำเร็จ,Portal สปส.
7568,oper1,สมศรี ใจดี,19/07/2023 03:23:33,สำเร็จ,Portal รพ.
7569,oper1,สมศรี ใจดี,19/07/2023 03:22:48,สำเร็จ,
7570,numberone,number one,19/07/2023 03:22:31,สำเร็จ,Portal สปส.
7571,ggwp,man asdf1223,19/07/2023 03:21:30,สำเร็จ,Portal รพ.
7572,ggwp,man asdf1223,19/07/2023 03:11:27,สำเร็จ,Portal รพ.
7573,oper2,oper2 oper2,19/07/2023 02:28:22,สำเร็จ,Portal รพ.
7574,-.admin,สมศรี ใจดี,19/07/2023 02:24:32,สำเร็จ,
7575,numberone,number one,18/07/2023 17:36:30,สำเร็จ,Portal สปส.
7576,numberone,number one,18/07/2023 17:27:58,สำเร็จ,Portal สปส.
7577,numberone,number one,18/07/2023 17:21:08,สำเร็จ,Portal สปส.
7578,numberone,number one,18/07/2023 17:18:24,สำเร็จ,Portal สปส.
7579,numberone,number one,18/07/2023 17:09:03,สำเร็จ,Portal สปส.
7580,numberone,number one,18/07/2023 16:47:02,สำเร็จ,Portal สปส.
7581,numberone,number one,18/07/2023 16:44:33,สำเร็จ,Portal สปส.
7582,numberone,number one,18/07/2023 16:40:16,สำเร็จ,Portal สปส.
7583,numberone,number one,18/07/2023 16:37:57,สำเร็จ,Portal สปส.
7584,numberone,number one,18/07/2023 16:34:43,สำเร็จ,Portal สปส.
7585,numberone,number one,18/07/2023 16:32:49,สำเร็จ,Portal สปส.
7586,numberone,number one,18/07/2023 16:29:08,สำเร็จ,Portal สปส.
7587,numberone,number one,18/07/2023 16:26:52,สำเร็จ,Portal สปส.
7588,numberone,number one,18/07/2023 16:25:32,สำเร็จ,Portal สปส.
7589,ggwp,man asdf1223,18/07/2023 16:24:50,สำเร็จ,Portal รพ.
7590,numberone,number one,18/07/2023 16:23:17,สำเร็จ,Portal สปส.
7591,ggwp,man asdf1223,18/07/2023 16:18:26,สำเร็จ,Portal รพ.
7592,numberone,number one,18/07/2023 16:18:17,สำเร็จ,Portal สปส.
7593,numberone,number one,18/07/2023 16:18:10,สำเร็จ,Portal สปส.
7594,ggwp,man asdf1223,18/07/2023 16:16:32,สำเร็จ,Portal รพ.
7595,numberone,number one,18/07/2023 16:15:48,สำเร็จ,Portal สปส.
7596,numberone,number one,18/07/2023 15:57:59,สำเร็จ,Portal สปส.
7597,numberone,number one,18/07/2023 15:56:58,สำเร็จ,Portal สปส.
7598,numberone,number one,18/07/2023 15:49:21,สำเร็จ,Portal สปส.
7599,numberone,number one,18/07/2023 15:43:49,สำเร็จ,Portal สปส.
7600,ggwp,man asdf1223,18/07/2023 15:34:02,สำเร็จ,Portal รพ.
7601,numberone,number one,18/07/2023 15:34:01,สำเร็จ,Portal สปส.
7602,numberone,number one,18/07/2023 15:33:22,สำเร็จ,Portal สปส.
7603,numberone,number one,18/07/2023 15:29:30,สำเร็จ,Portal สปส.
7604,numberone,number one,18/07/2023 15:22:52,สำเร็จ,Portal สปส.
7605,numberone,number one,18/07/2023 15:21:21,สำเร็จ,Portal สปส.
7606,ggwp,man asdf1223,18/07/2023 15:20:53,สำเร็จ,Portal รพ.
7607,numberone,number one,18/07/2023 15:17:51,สำเร็จ,Portal สปส.
7608,numberone,number one,18/07/2023 15:15:23,สำเร็จ,Portal สปส.
7609,ggwp,man asdf1223,18/07/2023 15:09:35,สำเร็จ,Portal รพ.
7610,ggwp,man asdf1223,18/07/2023 15:09:26,สำเร็จ,Portal รพ.
7611,numberone,number one,18/07/2023 15:09:26,สำเร็จ,Portal สปส.
7612,numberone,number one,18/07/2023 15:03:36,สำเร็จ,Portal สปส.
7613,ggwp,man asdf1223,18/07/2023 15:00:54,สำเร็จ,Portal รพ.
7614,numberone,number one,18/07/2023 14:58:52,สำเร็จ,Portal สปส.
7615,ggwp,man asdf1223,18/07/2023 14:58:46,สำเร็จ,Portal รพ.
7616,numberone,number one,18/07/2023 14:55:11,สำเร็จ,Portal สปส.
7617,ggwp,man asdf1223,18/07/2023 14:53:58,สำเร็จ,Portal รพ.
7618,numberone,number one,18/07/2023 14:53:55,สำเร็จ,Portal สปส.
7619,numberone,number one,18/07/2023 14:51:51,สำเร็จ,Portal สปส.
7620,numberone,number one,18/07/2023 14:50:31,สำเร็จ,Portal สปส.
7621,numberone,number one,18/07/2023 14:49:06,สำเร็จ,Portal สปส.
7622,numberone,number one,18/07/2023 14:47:29,สำเร็จ,Portal สปส.
7623,numberone,number one,18/07/2023 14:44:02,สำเร็จ,Portal สปส.
7624,ggwp,man asdf1223,18/07/2023 14:43:03,สำเร็จ,Portal รพ.
7625,numberone,number one,18/07/2023 14:42:44,สำเร็จ,Portal สปส.
7626,numberone,number one,18/07/2023 14:41:16,สำเร็จ,Portal สปส.
7627,numberone,number one,18/07/2023 14:36:28,สำเร็จ,Portal สปส.
7628,ggwp,man asdf1223,18/07/2023 14:32:09,สำเร็จ,Portal รพ.
7629,numberone,number one,18/07/2023 14:31:07,สำเร็จ,Portal สปส.
7630,numberone,number one,18/07/2023 14:30:07,สำเร็จ,Portal สปส.
7631,numberone,number one,18/07/2023 14:26:18,สำเร็จ,Portal สปส.
7632,numberone,number one,18/07/2023 14:24:19,สำเร็จ,Portal สปส.
7633,ggwp,man asdf1223,18/07/2023 14:11:21,สำเร็จ,Portal รพ.
7634,ggwp,man asdf1223,18/07/2023 13:44:11,สำเร็จ,Portal รพ.
7635,numberone,number one,18/07/2023 13:43:53,สำเร็จ,Portal สปส.
7636,ggwp,man asdf1223,18/07/2023 11:58:49,สำเร็จ,Portal รพ.
7637,ggwp,man asdf1223,18/07/2023 11:56:11,สำเร็จ,Portal รพ.
7638,ggwp,man asdf1223,18/07/2023 11:53:18,สำเร็จ,Portal รพ.
7639,numberone,number one,18/07/2023 11:49:12,สำเร็จ,Portal สปส.
7640,numberone,number one,18/07/2023 11:47:17,สำเร็จ,Portal สปส.
7641,numberone,number one,18/07/2023 11:43:17,สำเร็จ,Portal สปส.
7642,numberone,number one,18/07/2023 11:37:21,สำเร็จ,Portal สปส.
7643,numberone,number one,18/07/2023 11:35:12,สำเร็จ,Portal สปส.
7644,ggwp,man asdf1223,18/07/2023 11:34:06,สำเร็จ,Portal รพ.
7645,numberone,number one,18/07/2023 11:33:44,สำเร็จ,Portal สปส.
7646,numberone,number one,18/07/2023 11:32:20,สำเร็จ,Portal สปส.
7647,numberone,number one,18/07/2023 11:27:13,สำเร็จ,Portal สปส.
7648,ggwp,man asdf1223,18/07/2023 11:26:10,สำเร็จ,Portal รพ.
7649,numberone,number one,18/07/2023 11:25:20,สำเร็จ,Portal สปส.
7650,numberone,number one,18/07/2023 11:23:03,สำเร็จ,Portal สปส.
7651,numberone,number one,18/07/2023 11:17:00,สำเร็จ,Portal สปส.
7652,numberone,number one,18/07/2023 11:15:39,สำเร็จ,Portal สปส.
7653,numberone,number one,18/07/2023 11:13:33,สำเร็จ,Portal สปส.
7654,numberone,number one,18/07/2023 11:11:36,สำเร็จ,Portal สปส.
7655,numberone,number one,18/07/2023 11:10:27,สำเร็จ,Portal สปส.
7656,numberone,number one,18/07/2023 11:08:32,สำเร็จ,Portal สปส.
7657,numberone,number one,18/07/2023 11:07:25,สำเร็จ,Portal สปส.
7658,numberone,number one,18/07/2023 11:05:45,สำเร็จ,Portal สปส.
7659,numberone,number one,18/07/2023 11:03:32,สำเร็จ,Portal สปส.
7660,numberone,number one,18/07/2023 10:59:12,สำเร็จ,Portal สปส.
7661,numberone,number one,18/07/2023 10:52:48,สำเร็จ,Portal สปส.
7662,numberone,number one,18/07/2023 10:52:01,สำเร็จ,Portal สปส.
7663,numberone,number one,18/07/2023 10:48:19,สำเร็จ,Portal สปส.
7664,numberone,number one,18/07/2023 10:44:00,สำเร็จ,Portal สปส.
7665,numberone,number one,18/07/2023 10:41:27,สำเร็จ,Portal สปส.
7666,numberone,number one,18/07/2023 10:37:20,สำเร็จ,Portal สปส.
7667,numberone,number one,18/07/2023 10:32:57,สำเร็จ,Portal สปส.
7668,numberone,number one,18/07/2023 10:29:26,สำเร็จ,Portal สปส.
7669,numberone,number one,18/07/2023 10:28:33,สำเร็จ,Portal สปส.
7670,ggwp,man asdf1223,18/07/2023 10:25:14,สำเร็จ,Portal รพ.
7671,numberone,number one,18/07/2023 10:23:51,สำเร็จ,Portal สปส.
7672,numberone,number one,18/07/2023 10:23:46,สำเร็จ,Portal สปส.
7673,numberone,number one,18/07/2023 10:22:39,สำเร็จ,Portal สปส.
7674,numberone,number one,18/07/2023 10:14:23,สำเร็จ,Portal สปส.
7675,numberone,number one,18/07/2023 10:09:57,สำเร็จ,Portal สปส.
7676,numberone,number one,18/07/2023 10:04:45,สำเร็จ,Portal สปส.
7677,numberone,number one,18/07/2023 10:03:22,สำเร็จ,Portal สปส.
7678,numberone,number one,18/07/2023 10:03:14,สำเร็จ,Portal สปส.
7679,numberone,number one,18/07/2023 10:02:45,สำเร็จ,Portal สปส.
7680,numberone,number one,18/07/2023 10:00:24,สำเร็จ,Portal สปส.
7681,numberone,number one,18/07/2023 10:00:20,สำเร็จ,Portal สปส.
7682,numberone,number one,18/07/2023 09:59:44,สำเร็จ,Portal สปส.
7683,numberone,number one,18/07/2023 09:58:45,สำเร็จ,Portal สปส.
7684,ggwp,man asdf1223,18/07/2023 09:58:37,สำเร็จ,Portal รพ.
7685,ggwp,man asdf1223,18/07/2023 09:57:12,สำเร็จ,Portal รพ.
7686,numberone,number one,18/07/2023 09:56:53,สำเร็จ,Portal สปส.
7687,numberone,number one,18/07/2023 09:54:45,สำเร็จ,Portal สปส.
7688,ggwp,man asdf1223,18/07/2023 09:51:49,สำเร็จ,Portal รพ.
7689,numberone,number one,18/07/2023 09:51:37,สำเร็จ,Portal สปส.
7690,oper2,oper2 oper2,18/07/2023 09:50:52,สำเร็จ,Portal รพ.
7691,numberone,number one,18/07/2023 09:48:43,สำเร็จ,Portal สปส.
7692,numberone,number one,18/07/2023 09:48:43,สำเร็จ,Portal สปส.
7693,ggwp,man asdf1223,18/07/2023 09:47:46,สำเร็จ,Portal รพ.
7694,numberone,number one,18/07/2023 09:46:17,สำเร็จ,Portal สปส.
7695,ggwp,man asdf1223,18/07/2023 09:43:42,สำเร็จ,Portal รพ.
7696,numberone,number one,18/07/2023 09:42:11,สำเร็จ,Portal สปส.
7697,numberone,number one,18/07/2023 09:40:12,สำเร็จ,Portal สปส.
7698,numberone,number one,18/07/2023 09:39:35,สำเร็จ,Portal สปส.
7699,numberone,number one,18/07/2023 09:34:39,สำเร็จ,Portal สปส.
7700,numberone,number one,18/07/2023 09:28:29,สำเร็จ,Portal สปส.
7701,oper1,สมศรี ใจดี,18/07/2023 09:26:03,สำเร็จ,Portal รพ.
7702,oper1,สมศรี ใจดี,18/07/2023 09:25:24,สำเร็จ,
7703,ggwp,man asdf1223,18/07/2023 09:21:15,สำเร็จ,Portal รพ.
7704,ggwp,man asdf1223,18/07/2023 09:20:58,สำเร็จ,Portal รพ.
7705,ggwp,man asdf1223,18/07/2023 09:20:50,สำเร็จ,Portal รพ.
7706,ggwp,man asdf1223,18/07/2023 09:19:46,สำเร็จ,Portal รพ.
7707,ggwp,man asdf1223,18/07/2023 09:14:23,สำเร็จ,Portal รพ.
7708,ggwp,man asdf1223,18/07/2023 09:13:19,สำเร็จ,Portal รพ.
7709,numberone,number one,18/07/2023 08:57:44,สำเร็จ,Portal สปส.
7710,numberone,number one,18/07/2023 08:50:07,สำเร็จ,Portal สปส.
7711,ggwp,man asdf1223,18/07/2023 08:48:54,สำเร็จ,Portal รพ.
7712,ggwp,man asdf1223,18/07/2023 08:03:06,สำเร็จ,Portal รพ.
7713,ggwp,man asdf1223,18/07/2023 07:30:39,สำเร็จ,Portal รพ.
7714,numberone,number one,18/07/2023 07:11:18,สำเร็จ,Portal สปส.
7715,numberone," ",18/07/2023 06:49:13,สำเร็จ,
7716,numberone," ",18/07/2023 06:49:07,สำเร็จ,
7717,numberone,number one,18/07/2023 06:45:05,สำเร็จ,Portal สปส.
7718,ggwp,man asdf1223,18/07/2023 06:44:46,สำเร็จ,Portal รพ.
7719,ggwp,man asdf1223,18/07/2023 06:37:40,สำเร็จ,Portal รพ.
7720,ggwp,man asdf1223,18/07/2023 05:02:24,สำเร็จ,Portal รพ.
7721,ggwp,man asdf1223,18/07/2023 05:01:19,สำเร็จ,Portal รพ.
7722,oper1,สมศรี ใจดี,18/07/2023 04:59:18,สำเร็จ,Portal รพ.
7723,oper1,สมศรี ใจดี,18/07/2023 04:58:58,สำเร็จ,
7724,ggwp,man asdf1223,18/07/2023 04:55:10,สำเร็จ,Portal รพ.
7725,ggwp,man asdf1223,18/07/2023 04:33:17,สำเร็จ,Portal รพ.
7726,numberone,number one,18/07/2023 04:27:02,สำเร็จ,Portal สปส.
7727,numberone,number one,18/07/2023 04:13:07,สำเร็จ,Portal สปส.
7728,oper1,สมศรี ใจดี,18/07/2023 03:39:32,สำเร็จ,Portal รพ.
7729,numberone,number one,18/07/2023 03:36:56,สำเร็จ,Portal สปส.
7730,oper1,สมศรี ใจดี,18/07/2023 03:36:23,สำเร็จ,
7731,oper1,สมศรี ใจดี,18/07/2023 03:23:00,สำเร็จ,Portal รพ.
7732,ggwp,man asdf1223,18/07/2023 03:20:18,สำเร็จ,Portal รพ.
7733,ggwp,man asdf1223,18/07/2023 03:15:30,สำเร็จ,Portal รพ.
7734,oper1,สมศรี ใจดี,18/07/2023 03:13:04,สำเร็จ,Portal รพ.
7735,numberone,number one,18/07/2023 02:45:57,สำเร็จ,Portal สปส.
7736,numberone,number one,18/07/2023 02:37:46,สำเร็จ,Portal สปส.
7737,ggwp,man asdf1223,18/07/2023 02:36:00,สำเร็จ,Portal รพ.
7738,numberone,number one,18/07/2023 02:34:14,สำเร็จ,Portal สปส.
7739,numberone,number one,18/07/2023 02:26:52,สำเร็จ,Portal สปส.
7740,numberone,number one,18/07/2023 02:08:54,สำเร็จ,Portal สปส.
7741,numberone,number one,18/07/2023 01:59:50,สำเร็จ,Portal สปส.
7742,numberone,number one,18/07/2023 00:51:23,สำเร็จ,Portal สปส.
7743,numberone,number one,18/07/2023 00:49:14,สำเร็จ,Portal สปส.
7744,numberone,number one,18/07/2023 00:47:22,สำเร็จ,Portal สปส.
7745,numberone,number one,18/07/2023 00:19:06,สำเร็จ,Portal สปส.
7746,numberone,number one,18/07/2023 00:10:47,สำเร็จ,Portal สปส.
7747,numberone,number one,18/07/2023 00:07:14,สำเร็จ,Portal สปส.
7748,numberone,number one,18/07/2023 00:05:57,สำเร็จ,Portal สปส.
7749,numberone,number one,18/07/2023 00:00:58,สำเร็จ,Portal สปส.
7750,numberone,number one,17/07/2023 23:57:02,สำเร็จ,Portal สปส.
7751,numberone,number one,17/07/2023 23:53:10,สำเร็จ,Portal สปส.
7752,numberone,number one,17/07/2023 23:51:37,สำเร็จ,Portal สปส.
7753,numberone,number one,17/07/2023 23:50:17,สำเร็จ,Portal สปส.
7754,numberone,number one,17/07/2023 23:48:45,สำเร็จ,Portal สปส.
7755,numberone,number one,17/07/2023 23:39:21,สำเร็จ,Portal สปส.
7756,numberone,number one,17/07/2023 23:38:24,สำเร็จ,Portal สปส.
7757,numberone,number one,17/07/2023 23:32:51,สำเร็จ,Portal สปส.
7758,numberone,number one,17/07/2023 23:29:23,สำเร็จ,Portal สปส.
7759,numberone,number one,17/07/2023 23:25:39,สำเร็จ,Portal สปส.
7760,numberone,number one,17/07/2023 23:17:34,สำเร็จ,Portal สปส.
7761,numberone,number one,17/07/2023 23:15:56,สำเร็จ,Portal สปส.
7762,numberone,number one,17/07/2023 23:12:32,สำเร็จ,Portal สปส.
7763,numberone,number one,17/07/2023 23:08:04,สำเร็จ,Portal สปส.
7764,numberone,number one,17/07/2023 23:07:40,สำเร็จ,Portal สปส.
7765,numberone,number one,17/07/2023 23:07:26,สำเร็จ,Portal สปส.
7766,numberone,number one,17/07/2023 23:06:32,สำเร็จ,Portal สปส.
7767,numberone,number one,17/07/2023 23:03:06,สำเร็จ,Portal สปส.
7768,numberone,number one,17/07/2023 22:58:18,สำเร็จ,Portal สปส.
7769,numberone,number one,17/07/2023 22:55:09,สำเร็จ,Portal สปส.
7770,numberone,number one,17/07/2023 22:52:22,สำเร็จ,Portal สปส.
7771,numberone,number one,17/07/2023 22:50:25,สำเร็จ,Portal สปส.
7772,numberone,number one,17/07/2023 22:47:30,สำเร็จ,Portal สปส.
7773,numberone,number one,17/07/2023 22:45:17,สำเร็จ,Portal สปส.
7774,numberone,number one,17/07/2023 22:39:51,สำเร็จ,Portal สปส.
7775,numberone,number one,17/07/2023 22:38:35,สำเร็จ,Portal สปส.
7776,numberone,number one,17/07/2023 22:34:45,สำเร็จ,Portal สปส.
7777,numberone,number one,17/07/2023 22:25:57,สำเร็จ,Portal สปส.
7778,numberone,number one,17/07/2023 22:19:10,สำเร็จ,Portal สปส.
7779,numberone,number one,17/07/2023 22:17:31,สำเร็จ,Portal สปส.
7780,numberone,number one,17/07/2023 21:53:18,สำเร็จ,Portal สปส.
7781,numberone,number one,17/07/2023 21:51:18,สำเร็จ,Portal สปส.
7782,numberone,number one,17/07/2023 21:45:12,สำเร็จ,Portal สปส.
7783,numberone,number one,17/07/2023 21:39:35,สำเร็จ,Portal สปส.
7784,numberone,number one,17/07/2023 21:23:43,สำเร็จ,Portal สปส.
7785,ggwp,man asdf1223,17/07/2023 21:17:19,สำเร็จ,Portal รพ.
7786,numberone,number one,17/07/2023 21:15:38,สำเร็จ,Portal สปส.
7787,numberone,number one,17/07/2023 20:57:57,สำเร็จ,Portal สปส.
7788,ggwp,man asdf1223,17/07/2023 18:07:22,สำเร็จ,Portal รพ.
7789,numberone,number one,17/07/2023 17:43:11,สำเร็จ,Portal สปส.
7790,numberone,number one,17/07/2023 17:38:05,สำเร็จ,Portal สปส.
7791,numberone,number one,17/07/2023 17:35:46,สำเร็จ,Portal สปส.
7792,numberone,number one,17/07/2023 17:34:08,สำเร็จ,Portal สปส.
7793,numberone,number one,17/07/2023 17:30:10,สำเร็จ,Portal สปส.
7794,numberone,number one,17/07/2023 17:24:47,สำเร็จ,Portal สปส.
7795,ggwp,man asdf1223,17/07/2023 17:17:43,สำเร็จ,Portal รพ.
7796,numberone,number one,17/07/2023 17:06:11,สำเร็จ,Portal สปส.
7797,numberone,number one,17/07/2023 17:00:18,สำเร็จ,Portal สปส.
7798,numberone,number one,17/07/2023 16:54:33,สำเร็จ,Portal สปส.
7799,numberone,number one,17/07/2023 16:13:00,สำเร็จ,Portal สปส.
7800,numberone,number one,17/07/2023 16:09:52,สำเร็จ,Portal สปส.
7801,numberone,number one,17/07/2023 16:08:08,สำเร็จ,Portal สปส.
7802,numberone,number one,17/07/2023 15:56:46,สำเร็จ,Portal สปส.
7803,numberone,number one,17/07/2023 15:53:29,สำเร็จ,Portal สปส.
7804,numberone,number one,17/07/2023 15:43:45,สำเร็จ,Portal สปส.
7805,numberone,number one,17/07/2023 15:41:09,สำเร็จ,Portal สปส.
7806,ggwp,man asdf1223,17/07/2023 15:38:32,สำเร็จ,Portal รพ.
7807,ggwp,man asdf1223,17/07/2023 15:36:32,สำเร็จ,Portal รพ.
7808,ggwp,man asdf1223,17/07/2023 15:34:11,สำเร็จ,Portal รพ.
7809,numberone,number one,17/07/2023 15:29:30,สำเร็จ,Portal สปส.
7810,numberone,number one,17/07/2023 15:26:14,สำเร็จ,Portal สปส.
7811,numberone,number one,17/07/2023 15:22:20,สำเร็จ,Portal สปส.
7812,numberone,number one,17/07/2023 15:22:18,สำเร็จ,Portal สปส.
7813,ggwp,man asdf1223,17/07/2023 15:21:47,สำเร็จ,Portal รพ.
7814,ggwp,man asdf1223,17/07/2023 15:09:21,สำเร็จ,Portal รพ.
7815,numberone,number one,17/07/2023 15:06:54,สำเร็จ,Portal สปส.
7816,ggwp,man asdf1223,17/07/2023 15:05:23,สำเร็จ,Portal รพ.
7817,numberone,number one,17/07/2023 15:05:00,สำเร็จ,Portal สปส.
7818,ggwp,man asdf1223,17/07/2023 15:04:35,สำเร็จ,Portal รพ.
7819,numberone,number one,17/07/2023 15:04:28,สำเร็จ,Portal สปส.
7820,numberone,number one,17/07/2023 15:02:29,สำเร็จ,Portal สปส.
7821,numberone,number one,17/07/2023 15:02:03,สำเร็จ,Portal สปส.
7822,numberone,number one,17/07/2023 14:58:12,สำเร็จ,Portal สปส.
7823,numberone,number one,17/07/2023 14:57:43,สำเร็จ,Portal สปส.
7824,numberone,number one,17/07/2023 14:56:53,สำเร็จ,Portal สปส.
7825,ggwp,man asdf1223,17/07/2023 14:30:21,สำเร็จ,Portal รพ.
7826,numberone,number one,17/07/2023 14:29:12,สำเร็จ,Portal สปส.
7827,numberone,number one,17/07/2023 14:28:53,สำเร็จ,Portal สปส.
7828,ggwp,man asdf1223,17/07/2023 14:21:49,สำเร็จ,Portal รพ.
7829,numberone,number one,17/07/2023 14:21:31,สำเร็จ,Portal สปส.
7830,numberone,number one,17/07/2023 14:21:25,สำเร็จ,Portal สปส.
7831,numberone,number one,17/07/2023 14:20:39,สำเร็จ,Portal สปส.
7832,numberone,number one,17/07/2023 14:19:18,สำเร็จ,Portal สปส.
7833,numberone,number one,17/07/2023 14:17:22,สำเร็จ,Portal สปส.
7834,numberone,number one,17/07/2023 14:12:41,สำเร็จ,Portal สปส.
7835,ggwp,man asdf1223,17/07/2023 14:09:05,สำเร็จ,Portal รพ.
7836,numberone,number one,17/07/2023 14:08:45,สำเร็จ,Portal สปส.
7837,ggwp,man asdf1223,17/07/2023 13:59:35,สำเร็จ,Portal รพ.
7838,numberone,number one,17/07/2023 13:56:18,สำเร็จ,Portal สปส.
7839,ggwp,man asdf1223,17/07/2023 13:55:52,สำเร็จ,Portal รพ.
7840,ggwp,man asdf1223,17/07/2023 13:51:05,สำเร็จ,Portal รพ.
7841,ggwp,man asdf1223,17/07/2023 13:47:40,สำเร็จ,Portal รพ.
7842,ggwp,man asdf1223,17/07/2023 13:46:23,สำเร็จ,Portal รพ.
7843,ggwp,man asdf1223,17/07/2023 13:45:00,สำเร็จ,Portal รพ.
7844,ggwp,man asdf1223,17/07/2023 13:39:11,สำเร็จ,Portal รพ.
7845,numberone,number one,17/07/2023 13:37:01,สำเร็จ,Portal สปส.
7846,ggwp,man asdf1223,17/07/2023 13:36:20,สำเร็จ,Portal รพ.
7847,ggwp,man asdf1223,17/07/2023 13:33:19,สำเร็จ,Portal รพ.
7848,numberone,number one,17/07/2023 13:31:32,สำเร็จ,Portal สปส.
7849,oper1,สมศรี ใจดี,17/07/2023 13:30:45,สำเร็จ,Portal รพ.
7850,ggwp,man asdf1223,17/07/2023 13:30:34,สำเร็จ,Portal รพ.
7851,ggwp,man asdf1223,17/07/2023 12:41:06,สำเร็จ,Portal รพ.
7852,ggwp,man asdf1223,17/07/2023 12:30:43,สำเร็จ,Portal รพ.
7853,ggwp,man asdf1223,17/07/2023 12:15:06,สำเร็จ,Portal รพ.
7854,ggwp,man asdf1223,17/07/2023 12:05:32,สำเร็จ,Portal รพ.
7855,ggwp,man asdf1223,17/07/2023 12:00:55,สำเร็จ,Portal รพ.
7856,ggwp,man asdf1223,17/07/2023 11:55:05,สำเร็จ,Portal รพ.
7857,ggwp,man asdf1223,17/07/2023 11:37:38,สำเร็จ,Portal รพ.
7858,numberone,number one,17/07/2023 11:35:31,สำเร็จ,Portal สปส.
7859,ggwp,man asdf1223,17/07/2023 11:34:31,สำเร็จ,Portal รพ.
7860,ggwp,man asdf1223,17/07/2023 11:30:21,สำเร็จ,Portal รพ.
7861,ggwp,man asdf1223,17/07/2023 11:28:37,สำเร็จ,Portal รพ.
7862,ggwp,man asdf1223,17/07/2023 11:27:42,สำเร็จ,Portal รพ.
7863,numberone,number one,17/07/2023 11:26:36,สำเร็จ,Portal สปส.
7864,ggwp,man asdf1223,17/07/2023 11:26:04,สำเร็จ,Portal รพ.
7865,ggwp,man asdf1223,17/07/2023 11:26:03,สำเร็จ,Portal รพ.
7866,ggwp,man asdf1223,17/07/2023 11:25:40,สำเร็จ,Portal รพ.
7867,ggwp,man asdf1223,17/07/2023 11:25:27,สำเร็จ,Portal รพ.
7868,numberone,number one,17/07/2023 11:25:18,สำเร็จ,Portal สปส.
7869,ggwp,man asdf1223,17/07/2023 11:25:00,สำเร็จ,Portal รพ.
7870,numberone,number one,17/07/2023 11:19:52,สำเร็จ,Portal สปส.
7871,numberone,number one,17/07/2023 11:14:50,สำเร็จ,Portal สปส.
7872,numberone,number one,17/07/2023 11:11:57,สำเร็จ,Portal สปส.
7873,ggwp,man asdf1223,17/07/2023 11:10:28,สำเร็จ,Portal รพ.
7874,ggwp,man asdf1223,17/07/2023 11:10:02,สำเร็จ,Portal รพ.
7875,numberone,number one,17/07/2023 11:09:27,สำเร็จ,Portal สปส.
7876,ggwp,man asdf1223,17/07/2023 11:06:37,สำเร็จ,Portal รพ.
7877,oper1,สมศรี ใจดี,17/07/2023 11:02:05,สำเร็จ,Portal รพ.
7878,ggwp,man asdf1223,17/07/2023 10:54:53,สำเร็จ,Portal รพ.
7879,oper1,สมศรี ใจดี,17/07/2023 10:50:47,สำเร็จ,Portal รพ.
7880,ggwp,man asdf1223,17/07/2023 10:49:27,สำเร็จ,Portal รพ.
7881,ggwp,man asdf1223,17/07/2023 10:48:01,สำเร็จ,Portal รพ.
7882,numberone,number one,17/07/2023 10:23:24,สำเร็จ,Portal สปส.
7883,ggwp,man asdf1223,17/07/2023 10:23:10,สำเร็จ,Portal รพ.
7884,numberone,number one,17/07/2023 10:22:11,สำเร็จ,Portal สปส.
7885,numberone,number one,17/07/2023 10:04:12,สำเร็จ,Portal สปส.
7886,numberone,number one,17/07/2023 10:03:43,สำเร็จ,Portal สปส.
7887,numberone,number one,17/07/2023 10:02:54,สำเร็จ,Portal สปส.
7888,ggwp,man asdf1223,17/07/2023 10:01:57,สำเร็จ,Portal รพ.
