ลำดับ,Username,ชื่อ-นามสกุล,วันเวลาที่เข้าสู่ระบบ,สถานะ,ช่องทาง
5771,ggwp,man asdf1223,26/07/2023 07:32:44,สำเร็จ,
5772,ggwp,man asdf1223,26/07/2023 07:32:40,สำเร็จ,
5773,ggwp,man asdf1223,26/07/2023 07:32:36,สำเร็จ,
5774,ggwp,man asdf1223,26/07/2023 07:32:31,สำเร็จ,
5775,ggwp,man asdf1223,26/07/2023 07:32:29,สำเร็จ,
5776,ggwp,man asdf1223,26/07/2023 07:32:28,สำเร็จ,
5777,ggwp,man asdf1223,26/07/2023 07:32:14,สำเร็จ,
5778,ggwp,man asdf1223,26/07/2023 07:32:10,สำเร็จ,
5779,numberone,number one,26/07/2023 07:31:25,สำเร็จ,
5780,numberone,number one,26/07/2023 07:31:17,สำเร็จ,
5781,ggwp,man asdf1223,26/07/2023 07:31:05,สำเร็จ,
5782,numberone,number one,26/07/2023 07:30:57,สำเร็จ,
5783,numberone,number one,26/07/2023 07:30:53,สำเร็จ,
5784,numberone,number one,26/07/2023 07:29:15,สำเร็จ,
5785,numberone,number one,26/07/2023 07:29:06,สำเร็จ,
5786,numberone,number one,26/07/2023 07:28:58,สำเร็จ,
5787,numberone,number one,26/07/2023 07:28:47,สำเร็จ,
5788,numberone,number one,26/07/2023 07:28:43,สำเร็จ,
5789,numberone,number one,26/07/2023 07:28:38,สำเร็จ,
5790,numberone,number one,26/07/2023 07:28:36,สำเร็จ,
5791,numberone,number one,26/07/2023 07:28:35,สำเร็จ,
5792,numberone,number one,26/07/2023 07:28:33,สำเร็จ,
5793,numberone,number one,26/07/2023 07:28:31,สำเร็จ,
5794,numberone,number one,26/07/2023 07:28:25,สำเร็จ,
5795,numberone,number one,26/07/2023 07:28:19,สำเร็จ,
5796,ggwp,man asdf1223,26/07/2023 07:28:07,สำเร็จ,
5797,ggwp,man asdf1223,26/07/2023 07:28:04,สำเร็จ,
5798,ggwp,man asdf1223,26/07/2023 07:28:00,สำเร็จ,
5799,ggwp,man asdf1223,26/07/2023 07:27:56,สำเร็จ,
5800,numberone,number one,26/07/2023 07:27:54,สำเร็จ,Portal สปส.
5801,ggwp,man asdf1223,26/07/2023 07:27:33,สำเร็จ,
5802,ggwp,man asdf1223,26/07/2023 07:27:29,สำเร็จ,
5803,ggwp,man asdf1223,26/07/2023 07:27:09,สำเร็จ,
5804,ggwp,man asdf1223,26/07/2023 07:27:08,สำเร็จ,
5805,ggwp,man asdf1223,26/07/2023 07:23:05,สำเร็จ,
5806,ggwp,man asdf1223,26/07/2023 07:23:03,สำเร็จ,
5807,ggwp,man asdf1223,26/07/2023 07:23:01,สำเร็จ,
5808,ggwp,man asdf1223,26/07/2023 07:22:59,สำเร็จ,
5809,ggwp,man asdf1223,26/07/2023 07:22:49,สำเร็จ,
5810,ggwp,man asdf1223,26/07/2023 07:22:42,สำเร็จ,
5811,ggwp,man asdf1223,26/07/2023 07:22:38,สำเร็จ,
5812,ggwp,man asdf1223,26/07/2023 07:22:30,สำเร็จ,
5813,ggwp,man asdf1223,26/07/2023 07:22:28,สำเร็จ,
5814,ggwp,man asdf1223,26/07/2023 07:22:26,สำเร็จ,
5815,ggwp,man asdf1223,26/07/2023 07:22:25,สำเร็จ,
5816,ggwp,man asdf1223,26/07/2023 07:22:22,สำเร็จ,
5817,ggwp,man asdf1223,26/07/2023 07:22:21,สำเร็จ,
5818,ggwp,man asdf1223,26/07/2023 07:22:20,สำเร็จ,
5819,ggwp,man asdf1223,26/07/2023 07:22:17,สำเร็จ,
5820,ggwp,man asdf1223,26/07/2023 07:22:11,สำเร็จ,
5821,ggwp,man asdf1223,26/07/2023 07:22:06,สำเร็จ,
5822,ggwp,man asdf1223,26/07/2023 07:22:01,สำเร็จ,
5823,ggwp,man asdf1223,26/07/2023 07:22:00,สำเร็จ,
5824,ggwp,man asdf1223,26/07/2023 07:21:56,สำเร็จ,
5825,ggwp,man asdf1223,26/07/2023 07:21:55,สำเร็จ,
5826,ggwp,man asdf1223,26/07/2023 07:21:51,สำเร็จ,
5827,ggwp,man asdf1223,26/07/2023 07:21:44,สำเร็จ,
5828,ggwp,man asdf1223,26/07/2023 07:21:44,สำเร็จ,
5829,ggwp,man asdf1223,26/07/2023 07:21:40,สำเร็จ,
5830,ggwp,man asdf1223,26/07/2023 07:21:34,สำเร็จ,
5831,ggwp,man asdf1223,26/07/2023 07:21:31,สำเร็จ,
5832,ggwp,man asdf1223,26/07/2023 07:21:27,สำเร็จ,
5833,ggwp,man asdf1223,26/07/2023 07:21:21,สำเร็จ,
5834,ggwp,man asdf1223,26/07/2023 07:21:20,สำเร็จ,
5835,ggwp,man asdf1223,26/07/2023 07:21:18,สำเร็จ,
5836,numberone,number one,26/07/2023 07:20:58,สำเร็จ,
5837,numberone,number one,26/07/2023 07:20:57,สำเร็จ,
5838,numberone,number one,26/07/2023 07:20:54,สำเร็จ,
5839,numberone,number one,26/07/2023 07:20:52,สำเร็จ,
5840,numberone,number one,26/07/2023 07:20:45,สำเร็จ,
5841,numberone,number one,26/07/2023 07:20:43,สำเร็จ,
5842,numberone,number one,26/07/2023 07:20:43,สำเร็จ,
5843,numberone,number one,26/07/2023 07:20:23,สำเร็จ,
5844,numberone,number one,26/07/2023 07:20:17,สำเร็จ,
5845,numberone,number one,26/07/2023 07:20:14,สำเร็จ,
5846,numberone,number one,26/07/2023 07:20:07,สำเร็จ,
5847,ggwp,man asdf1223,26/07/2023 07:19:46,สำเร็จ,
5848,ggwp,man asdf1223,26/07/2023 07:19:36,สำเร็จ,
5849,ggwp,man asdf1223,26/07/2023 07:19:33,สำเร็จ,
5850,ggwp,man asdf1223,26/07/2023 07:19:33,สำเร็จ,
5851,ggwp,man asdf1223,26/07/2023 07:19:32,สำเร็จ,
5852,ggwp,man asdf1223,26/07/2023 07:19:31,สำเร็จ,
5853,ggwp,man asdf1223,26/07/2023 07:19:07,สำเร็จ,
5854,ggwp,man asdf1223,26/07/2023 07:19:04,สำเร็จ,
5855,ggwp,man asdf1223,26/07/2023 07:18:56,สำเร็จ,
5856,ggwp,man asdf1223,26/07/2023 07:18:53,สำเร็จ,
5857,ggwp,man asdf1223,26/07/2023 07:18:46,สำเร็จ,
5858,ggwp,man asdf1223,26/07/2023 07:18:37,สำเร็จ,
5859,ggwp,man asdf1223,26/07/2023 07:18:32,สำเร็จ,
5860,ggwp,man asdf1223,26/07/2023 07:18:31,สำเร็จ,
5861,ggwp,man asdf1223,26/07/2023 07:18:29,สำเร็จ,
5862,ggwp,man asdf1223,26/07/2023 07:16:38,สำเร็จ,
5863,ggwp,man asdf1223,26/07/2023 07:16:32,สำเร็จ,
5864,ggwp,man asdf1223,26/07/2023 07:16:19,สำเร็จ,
5865,ggwp,man asdf1223,26/07/2023 07:16:18,สำเร็จ,
5866,ggwp,man asdf1223,26/07/2023 07:15:57,สำเร็จ,
5867,ggwp,man asdf1223,26/07/2023 07:15:56,สำเร็จ,
5868,ggwp,man asdf1223,26/07/2023 07:15:49,สำเร็จ,
5869,ggwp,man asdf1223,26/07/2023 07:15:43,สำเร็จ,
5870,numberone,number one,26/07/2023 07:15:17,สำเร็จ,Portal สปส.
5871,numberone,number one,26/07/2023 07:14:52,สำเร็จ,Portal สปส.
5872,ggwp,man asdf1223,26/07/2023 07:11:56,สำเร็จ,
5873,ggwp,man asdf1223,26/07/2023 07:11:56,สำเร็จ,Portal รพ.
5874,ggwp,man asdf1223,26/07/2023 07:11:52,สำเร็จ,
5875,ggwp,man asdf1223,26/07/2023 07:11:50,สำเร็จ,
5876,ggwp,man asdf1223,26/07/2023 07:08:24,สำเร็จ,Portal รพ.
5877,numberone,number one,26/07/2023 07:07:39,สำเร็จ,
5878,ggwp,man asdf1223,26/07/2023 07:06:57,สำเร็จ,
5879,ggwp,man asdf1223,26/07/2023 07:06:55,สำเร็จ,
5880,ggwp,man asdf1223,26/07/2023 07:06:52,สำเร็จ,
5881,ggwp,man asdf1223,26/07/2023 07:06:47,สำเร็จ,
5882,ggwp,man asdf1223,26/07/2023 07:06:44,สำเร็จ,
5883,ggwp,man asdf1223,26/07/2023 07:06:40,สำเร็จ,
5884,ggwp,man asdf1223,26/07/2023 07:06:38,สำเร็จ,
5885,ggwp,man asdf1223,26/07/2023 07:06:38,สำเร็จ,
5886,ggwp,man asdf1223,26/07/2023 07:06:36,สำเร็จ,
5887,ggwp,man asdf1223,26/07/2023 07:06:29,สำเร็จ,
5888,ggwp,man asdf1223,26/07/2023 07:06:24,สำเร็จ,
5889,ggwp,man asdf1223,26/07/2023 07:04:53,สำเร็จ,
5890,ggwp,man asdf1223,26/07/2023 07:04:49,สำเร็จ,
5891,numberone,number one,26/07/2023 07:04:07,สำเร็จ,
5892,numberone,number one,26/07/2023 07:02:29,สำเร็จ,Portal สปส.
5893,numberone,number one,26/07/2023 07:00:30,สำเร็จ,
5894,numberone,number one,26/07/2023 07:00:25,สำเร็จ,
5895,numberone,number one,26/07/2023 07:00:22,สำเร็จ,
5896,numberone,number one,26/07/2023 07:00:18,สำเร็จ,
5897,numberone,number one,26/07/2023 07:00:06,สำเร็จ,
5898,numberone,number one,26/07/2023 07:00:02,สำเร็จ,
5899,numberone,number one,26/07/2023 07:00:00,สำเร็จ,
5900,numberone,number one,26/07/2023 06:59:53,สำเร็จ,
5901,numberone,number one,26/07/2023 06:59:09,สำเร็จ,
5902,numberone,number one,26/07/2023 06:59:05,สำเร็จ,
5903,numberone,number one,26/07/2023 06:58:58,สำเร็จ,
5904,numberone,number one,26/07/2023 06:58:44,สำเร็จ,
5905,numberone,number one,26/07/2023 06:58:37,สำเร็จ,
5906,numberone,number one,26/07/2023 06:58:28,สำเร็จ,
5907,numberone,number one,26/07/2023 06:57:39,สำเร็จ,
5908,numberone,number one,26/07/2023 06:57:36,สำเร็จ,
5909,numberone,number one,26/07/2023 06:57:26,สำเร็จ,
5910,numberone,number one,26/07/2023 06:54:56,สำเร็จ,
5911,numberone,number one,26/07/2023 06:54:51,สำเร็จ,
5912,numberone,number one,26/07/2023 06:54:47,สำเร็จ,
5913,numberone,number one,26/07/2023 06:53:58,สำเร็จ,
5914,numberone,number one,26/07/2023 06:53:54,สำเร็จ,
5915,numberone,number one,26/07/2023 06:53:43,สำเร็จ,
5916,numberone,number one,26/07/2023 06:53:37,สำเร็จ,
5917,numberone,number one,26/07/2023 06:53:37,สำเร็จ,
5918,numberone,number one,26/07/2023 06:53:17,สำเร็จ,
5919,numberone,number one,26/07/2023 06:53:01,สำเร็จ,
5920,numberone,number one,26/07/2023 06:52:48,สำเร็จ,
5921,numberone,number one,26/07/2023 06:51:33,สำเร็จ,
5922,numberone,number one,26/07/2023 06:48:33,สำเร็จ,
5923,numberone,number one,26/07/2023 06:48:21,สำเร็จ,
5924,numberone,number one,26/07/2023 06:48:17,สำเร็จ,
5925,numberone,number one,26/07/2023 06:48:03,สำเร็จ,
5926,numberone,number one,26/07/2023 06:48:01,สำเร็จ,
5927,numberone,number one,26/07/2023 06:47:57,สำเร็จ,
5928,numberone,number one,26/07/2023 06:47:56,สำเร็จ,
5929,numberone,number one,26/07/2023 06:47:53,สำเร็จ,
5930,numberone,number one,26/07/2023 06:47:53,สำเร็จ,
5931,numberone,number one,26/07/2023 06:47:48,สำเร็จ,
5932,numberone,number one,26/07/2023 06:47:47,สำเร็จ,
5933,numberone,number one,26/07/2023 06:47:38,สำเร็จ,
5934,numberone,number one,26/07/2023 06:47:31,สำเร็จ,
5935,numberone,number one,26/07/2023 06:47:09,สำเร็จ,
5936,numberone,number one,26/07/2023 06:47:03,สำเร็จ,
5937,numberone,number one,26/07/2023 06:47:02,สำเร็จ,
5938,numberone,number one,26/07/2023 06:46:53,สำเร็จ,
5939,numberone,number one,26/07/2023 06:46:50,สำเร็จ,
5940,numberone,number one,26/07/2023 06:46:48,สำเร็จ,
5941,numberone,number one,26/07/2023 06:46:42,สำเร็จ,
5942,numberone,number one,26/07/2023 06:46:37,สำเร็จ,
5943,numberone,number one,26/07/2023 06:46:32,สำเร็จ,
5944,numberone,number one,26/07/2023 06:46:29,สำเร็จ,
5945,numberone,number one,26/07/2023 06:46:26,สำเร็จ,
5946,numberone,number one,26/07/2023 06:46:21,สำเร็จ,
5947,numberone,number one,26/07/2023 06:45:59,สำเร็จ,
5948,numberone,number one,26/07/2023 06:45:56,สำเร็จ,
5949,numberone,number one,26/07/2023 06:45:54,สำเร็จ,
5950,numberone,number one,26/07/2023 06:45:50,สำเร็จ,
5951,numberone,number one,26/07/2023 06:45:47,สำเร็จ,
5952,numberone,number one,26/07/2023 06:45:41,สำเร็จ,
5953,numberone,number one,26/07/2023 06:45:37,สำเร็จ,
5954,numberone,number one,26/07/2023 06:45:32,สำเร็จ,
5955,numberone,number one,26/07/2023 06:45:21,สำเร็จ,
5956,numberone,number one,26/07/2023 06:45:15,สำเร็จ,
5957,numberone,number one,26/07/2023 06:45:02,สำเร็จ,Portal สปส.
5958,numberone,number one,26/07/2023 06:44:11,สำเร็จ,
5959,numberone,number one,26/07/2023 06:44:01,สำเร็จ,
5960,numberone,number one,26/07/2023 06:43:56,สำเร็จ,
5961,numberone,number one,26/07/2023 06:43:51,สำเร็จ,
5962,numberone,number one,26/07/2023 06:43:49,สำเร็จ,
5963,numberone,number one,26/07/2023 06:43:13,สำเร็จ,
5964,numberone,number one,26/07/2023 06:41:32,สำเร็จ,
5965,numberone,number one,26/07/2023 06:41:29,สำเร็จ,
5966,numberone,number one,26/07/2023 06:41:22,สำเร็จ,
5967,numberone,number one,26/07/2023 06:41:09,สำเร็จ,
5968,numberone,number one,26/07/2023 06:41:02,สำเร็จ,
5969,numberone,number one,26/07/2023 06:33:24,สำเร็จ,Portal สปส.
5970,numberone,number one,26/07/2023 06:32:54,สำเร็จ,
5971,numberone,number one,26/07/2023 06:32:51,สำเร็จ,
5972,numberone,number one,26/07/2023 06:32:21,สำเร็จ,
5973,numberone,number one,26/07/2023 06:32:20,สำเร็จ,
5974,numberone,number one,26/07/2023 06:32:15,สำเร็จ,
5975,numberone,number one,26/07/2023 06:32:11,สำเร็จ,
5976,numberone,number one,26/07/2023 06:32:04,สำเร็จ,
5977,numberone,number one,26/07/2023 06:26:08,สำเร็จ,
5978,numberone,number one,26/07/2023 06:26:03,สำเร็จ,
5979,numberone,number one,26/07/2023 06:26:00,สำเร็จ,Portal สปส.
5980,numberone,number one,26/07/2023 06:25:53,สำเร็จ,
5981,numberone,number one,26/07/2023 06:25:49,สำเร็จ,
5982,numberone,number one,26/07/2023 06:01:12,สำเร็จ,
5983,numberone,number one,26/07/2023 06:01:00,สำเร็จ,
5984,numberone,number one,26/07/2023 06:00:52,สำเร็จ,
5985,numberone,number one,26/07/2023 06:00:19,สำเร็จ,
5986,numberone,number one,26/07/2023 05:52:12,สำเร็จ,Portal สปส.
5987,numberone,number one,26/07/2023 05:51:32,สำเร็จ,
5988,numberone,number one,26/07/2023 05:51:30,สำเร็จ,
5989,numberone,number one,26/07/2023 05:51:30,สำเร็จ,
5990,oper1,สมศรี ใจดี,26/07/2023 05:27:12,สำเร็จ,Portal รพ.
5991,ggwp,man asdf1223,26/07/2023 05:12:46,สำเร็จ,
5992,ggwp,man asdf1223,26/07/2023 05:09:42,สำเร็จ,
5993,numberone,number one,26/07/2023 04:33:49,สำเร็จ,
5994,numberone,number one,26/07/2023 04:33:44,สำเร็จ,
5995,numberone,number one,26/07/2023 04:33:24,สำเร็จ,
5996,numberone,number one,26/07/2023 04:33:17,สำเร็จ,
5997,numberone,number one,26/07/2023 04:33:06,สำเร็จ,
5998,numberone,number one,26/07/2023 04:33:01,สำเร็จ,
5999,numberone,number one,26/07/2023 04:32:55,สำเร็จ,
6000,numberone,number one,26/07/2023 04:32:47,สำเร็จ,
6001,numberone,number one,26/07/2023 04:32:45,สำเร็จ,
6002,numberone,number one,26/07/2023 04:32:41,สำเร็จ,
6003,numberone,number one,26/07/2023 04:32:33,สำเร็จ,
6004,numberone,number one,26/07/2023 04:32:22,สำเร็จ,
6005,numberone,number one,26/07/2023 04:32:13,สำเร็จ,
6006,numberone,number one,26/07/2023 04:32:09,สำเร็จ,
6007,numberone,number one,26/07/2023 04:32:05,สำเร็จ,
6008,numberone,number one,26/07/2023 04:31:55,สำเร็จ,
6009,numberone,number one,26/07/2023 04:31:51,สำเร็จ,
6010,numberone,number one,26/07/2023 04:31:47,สำเร็จ,
6011,numberone,number one,26/07/2023 04:31:43,สำเร็จ,
6012,numberone,number one,26/07/2023 04:31:41,สำเร็จ,
6013,numberone,number one,26/07/2023 04:31:32,สำเร็จ,
6014,numberone,number one,26/07/2023 04:31:29,สำเร็จ,
6015,numberone,number one,26/07/2023 04:31:26,สำเร็จ,
6016,numberone,number one,26/07/2023 04:31:14,สำเร็จ,
6017,numberone,number one,26/07/2023 04:30:53,สำเร็จ,
6018,numberone,number one,26/07/2023 04:30:49,สำเร็จ,
6019,numberone,number one,26/07/2023 04:30:45,สำเร็จ,
6020,numberone,number one,26/07/2023 04:30:22,สำเร็จ,
6021,numberone,number one,26/07/2023 04:30:18,สำเร็จ,
6022,numberone,number one,26/07/2023 04:30:06,สำเร็จ,
6023,numberone,number one,26/07/2023 04:29:58,สำเร็จ,
6024,numberone,number one,26/07/2023 04:29:54,สำเร็จ,
6025,numberone,number one,26/07/2023 04:29:51,สำเร็จ,
6026,numberone,number one,26/07/2023 04:29:49,สำเร็จ,
6027,numberone,number one,26/07/2023 04:29:44,สำเร็จ,
6028,numberone,number one,26/07/2023 04:29:42,สำเร็จ,
6029,numberone,number one,26/07/2023 04:29:07,สำเร็จ,
6030,numberone,number one,26/07/2023 04:29:01,สำเร็จ,
6031,numberone,number one,26/07/2023 04:28:53,สำเร็จ,
6032,oper1,สมศรี ใจดี,26/07/2023 04:28:36,สำเร็จ,Portal รพ.
6033,numberone,number one,26/07/2023 04:28:14,สำเร็จ,
6034,numberone,number one,26/07/2023 04:28:11,สำเร็จ,
6035,ggwp,man asdf1223,26/07/2023 04:27:57,สำเร็จ,
6036,ggwp,man asdf1223,26/07/2023 04:27:54,สำเร็จ,
6037,ggwp,man asdf1223,26/07/2023 04:27:53,สำเร็จ,
6038,ggwp,man asdf1223,26/07/2023 04:27:48,สำเร็จ,Portal รพ.
6039,oper1,สมศรี ใจดี,26/07/2023 04:27:46,สำเร็จ,Portal รพ.
6040,numberone,number one,26/07/2023 04:27:20,สำเร็จ,
6041,numberone,number one,26/07/2023 04:27:17,สำเร็จ,
6042,numberone,number one,26/07/2023 04:27:16,สำเร็จ,
6043,oper2,oper2 oper2,26/07/2023 04:26:53,สำเร็จ,Portal รพ.
6044,oper1,สมศรี ใจดี,26/07/2023 04:26:49,สำเร็จ,Portal รพ.
6045,oper2,oper2 oper2,26/07/2023 04:26:35,สำเร็จ,Portal รพ.
6046,numberone,number one,26/07/2023 04:26:30,สำเร็จ,Portal สปส.
6047,oper1,สมศรี ใจดี,26/07/2023 04:26:13,สำเร็จ,Portal รพ.
6048,ggwp,man asdf1223,26/07/2023 04:25:41,สำเร็จ,
6049,oper1,สมศรี ใจดี,26/07/2023 04:25:00,สำเร็จ,Portal รพ.
6050,ggwp,man asdf1223,26/07/2023 04:24:41,สำเร็จ,
6051,ggwp,man asdf1223,26/07/2023 04:24:29,สำเร็จ,
6052,ggwp,man asdf1223,26/07/2023 04:24:25,สำเร็จ,
6053,ggwp,man asdf1223,26/07/2023 04:24:21,สำเร็จ,Portal รพ.
6054,numberone,number one,26/07/2023 04:23:49,สำเร็จ,
6055,numberone,number one,26/07/2023 04:23:48,สำเร็จ,
6056,numberone,number one,26/07/2023 04:23:46,สำเร็จ,Portal สปส.
6057,numberone,number one,26/07/2023 04:13:32,สำเร็จ,
6058,numberone,number one,26/07/2023 04:13:28,สำเร็จ,
6059,numberone,number one,26/07/2023 03:58:03,สำเร็จ,
6060,numberone,number one,26/07/2023 03:47:52,สำเร็จ,
6061,numberone,number one,26/07/2023 03:47:51,สำเร็จ,
6062,numberone,number one,26/07/2023 03:47:49,สำเร็จ,Portal สปส.
6063,ggwp,man asdf1223,26/07/2023 03:44:10,สำเร็จ,Portal รพ.
6064,ggwp,man asdf1223,26/07/2023 03:40:44,สำเร็จ,Portal รพ.
6065,numberone,number one,26/07/2023 03:21:01,สำเร็จ,
6066,numberone,number one,26/07/2023 03:16:22,สำเร็จ,Portal สปส.
6067,ggwp,man asdf1223,26/07/2023 03:15:47,สำเร็จ,Portal รพ.
6068,numberone,number one,26/07/2023 02:56:29,สำเร็จ,Portal สปส.
6069,numberone,number one,26/07/2023 02:50:25,สำเร็จ,
6070,numberone,number one,26/07/2023 02:50:25,สำเร็จ,
6071,numberone,number one,26/07/2023 02:50:25,สำเร็จ,
6072,numberone,number one,26/07/2023 02:50:23,สำเร็จ,
6073,numberone,number one,26/07/2023 02:50:23,สำเร็จ,
6074,numberone,number one,26/07/2023 02:50:21,สำเร็จ,
6075,numberone,number one,26/07/2023 02:50:06,สำเร็จ,
6076,numberone,number one,26/07/2023 02:50:05,สำเร็จ,
6077,numberone,number one,26/07/2023 02:50:05,สำเร็จ,
6078,numberone,number one,26/07/2023 02:50:04,สำเร็จ,
6079,numberone,number one,26/07/2023 02:50:04,สำเร็จ,
6080,numberone,number one,26/07/2023 02:50:00,สำเร็จ,
6081,numberone,number one,26/07/2023 02:49:56,สำเร็จ,
6082,numberone,number one,26/07/2023 02:49:55,สำเร็จ,
6083,oper1,สมศรี ใจดี,26/07/2023 02:44:46,สำเร็จ,Portal รพ.
6084,ggwp,man asdf1223,26/07/2023 02:44:02,สำเร็จ,Portal รพ.
6085,oper1,สมศรี ใจดี,26/07/2023 02:43:55,สำเร็จ,Portal รพ.
6086,oper1,สมศรี ใจดี,26/07/2023 02:43:40,สำเร็จ,
6087,oper1,สมศรี ใจดี,26/07/2023 02:43:34,สำเร็จ,
6088,oper1,สมศรี ใจดี,26/07/2023 02:43:30,สำเร็จ,
6089,oper1,สมศรี ใจดี,26/07/2023 02:43:24,สำเร็จ,
6090,oper1,สมศรี ใจดี,26/07/2023 02:42:49,สำเร็จ,Portal รพ.
6091,oper1,สมศรี ใจดี,26/07/2023 02:41:56,สำเร็จ,
6092,numberone,number one,26/07/2023 02:41:13,สำเร็จ,Portal สปส.
6093,numberone,number one,26/07/2023 02:39:45,สำเร็จ,
6094,numberone,number one,26/07/2023 02:39:26,สำเร็จ,
6095,numberone,number one,26/07/2023 02:39:09,สำเร็จ,
6096,numberone,number one,26/07/2023 02:38:01,สำเร็จ,Portal สปส.
6097,ggwp,man asdf1223,26/07/2023 02:34:15,สำเร็จ,Portal รพ.
6098,numberone,number one,26/07/2023 02:15:06,สำเร็จ,
6099,numberone,number one,26/07/2023 02:11:23,สำเร็จ,
6100,numberone,number one,26/07/2023 02:11:23,สำเร็จ,
6101,numberone,number one,26/07/2023 02:11:22,สำเร็จ,
6102,numberone,number one,26/07/2023 02:04:29,สำเร็จ,
6103,numberone,number one,26/07/2023 02:04:28,สำเร็จ,
6104,numberone,number one,26/07/2023 02:03:41,สำเร็จ,Portal สปส.
6105,numberone,number one,26/07/2023 02:02:11,สำเร็จ,
6106,numberone,number one,26/07/2023 02:02:10,สำเร็จ,
6107,ggwp,man asdf1223,26/07/2023 02:02:03,สำเร็จ,
6108,numberone,number one,26/07/2023 02:01:52,สำเร็จ,
6109,numberone,number one,26/07/2023 02:01:52,สำเร็จ,
6110,numberone,number one,26/07/2023 02:01:45,สำเร็จ,Portal สปส.
6111,numberone,number one,26/07/2023 02:00:23,สำเร็จ,
6112,numberone,number one,26/07/2023 02:00:22,สำเร็จ,
6113,numberone,number one,26/07/2023 02:00:04,สำเร็จ,Portal สปส.
6114,ggwp,man asdf1223,26/07/2023 01:57:55,สำเร็จ,
6115,ggwp,man asdf1223,26/07/2023 01:57:48,สำเร็จ,
6116,ggwp,man asdf1223,26/07/2023 01:57:40,สำเร็จ,
6117,ggwp,man asdf1223,26/07/2023 01:56:55,สำเร็จ,
6118,ggwp,man asdf1223,26/07/2023 01:56:50,สำเร็จ,
6119,ggwp,man asdf1223,26/07/2023 01:56:44,สำเร็จ,
6120,ggwp,man asdf1223,26/07/2023 01:56:39,สำเร็จ,Portal รพ.
6121,ggwp,man asdf1223,26/07/2023 01:54:59,สำเร็จ,
6122,ggwp,man asdf1223,26/07/2023 01:54:58,สำเร็จ,
6123,numberone,number one,26/07/2023 01:54:31,สำเร็จ,
6124,numberone,number one,26/07/2023 01:54:31,สำเร็จ,
6125,numberone,number one,26/07/2023 01:54:00,สำเร็จ,
6126,numberone,number one,26/07/2023 01:53:59,สำเร็จ,
6127,numberone,number one,26/07/2023 01:53:14,สำเร็จ,Portal สปส.
6128,ggwp,man asdf1223,26/07/2023 01:52:43,สำเร็จ,
6129,ggwp,man asdf1223,26/07/2023 01:52:42,สำเร็จ,
6130,ggwp,man asdf1223,26/07/2023 01:52:28,สำเร็จ,
6131,ggwp,man asdf1223,26/07/2023 01:52:12,สำเร็จ,
6132,ggwp,man asdf1223,26/07/2023 01:52:08,สำเร็จ,
6133,ggwp,man asdf1223,26/07/2023 01:52:08,สำเร็จ,
6134,ggwp,man asdf1223,26/07/2023 01:51:03,สำเร็จ,
6135,ggwp,man asdf1223,26/07/2023 01:48:01,สำเร็จ,
6136,ggwp,man asdf1223,26/07/2023 01:47:18,สำเร็จ,
6137,ggwp,man asdf1223,26/07/2023 01:47:15,สำเร็จ,
6138,ggwp,man asdf1223,26/07/2023 01:47:13,สำเร็จ,
6139,ggwp,man asdf1223,26/07/2023 01:47:02,สำเร็จ,
6140,ggwp,man asdf1223,26/07/2023 01:46:59,สำเร็จ,
6141,ggwp,man asdf1223,26/07/2023 01:46:59,สำเร็จ,
6142,ggwp,man asdf1223,26/07/2023 01:46:58,สำเร็จ,
6143,ggwp,man asdf1223,26/07/2023 01:46:51,สำเร็จ,
6144,ggwp,man asdf1223,26/07/2023 01:46:49,สำเร็จ,
6145,ggwp,man asdf1223,26/07/2023 01:46:48,สำเร็จ,
6146,ggwp,man asdf1223,26/07/2023 01:46:44,สำเร็จ,
6147,ggwp,man asdf1223,26/07/2023 01:46:41,สำเร็จ,
6148,ggwp,man asdf1223,26/07/2023 01:46:38,สำเร็จ,
6149,ggwp,man asdf1223,26/07/2023 01:46:37,สำเร็จ,
6150,ggwp,man asdf1223,26/07/2023 01:46:36,สำเร็จ,
6151,ggwp,man asdf1223,26/07/2023 01:46:35,สำเร็จ,
6152,ggwp,man asdf1223,26/07/2023 01:46:33,สำเร็จ,
6153,ggwp,man asdf1223,26/07/2023 01:46:32,สำเร็จ,
6154,ggwp,man asdf1223,26/07/2023 01:46:31,สำเร็จ,
6155,ggwp,man asdf1223,26/07/2023 01:46:29,สำเร็จ,
6156,ggwp,man asdf1223,26/07/2023 01:46:26,สำเร็จ,
6157,ggwp,man asdf1223,26/07/2023 01:46:24,สำเร็จ,
6158,ggwp,man asdf1223,26/07/2023 01:46:19,สำเร็จ,
6159,ggwp,man asdf1223,26/07/2023 01:45:58,สำเร็จ,
6160,ggwp,man asdf1223,26/07/2023 01:45:56,สำเร็จ,
6161,ggwp,man asdf1223,26/07/2023 01:45:33,สำเร็จ,Portal รพ.
6162,ggwp,man asdf1223,26/07/2023 01:37:11,สำเร็จ,Portal รพ.
6163,ggwp,man asdf1223,25/07/2023 19:20:03,สำเร็จ,Portal รพ.
6164,numberone,number one,25/07/2023 19:18:10,สำเร็จ,Portal สปส.
6165,numberone,number one,25/07/2023 17:02:17,สำเร็จ,Portal สปส.
6166,ggwp,man asdf1223,25/07/2023 16:59:56,สำเร็จ,Portal รพ.
6167,ggwp,man asdf1223,25/07/2023 16:49:13,สำเร็จ,Portal รพ.
